No.,Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
15446,115446,Humanities,Graduate,2.989,0.17,Direct_Answer_Generation,Advanced,5,TRUE,2.17,3,Allowed_With_Citation,2,3.183,88.55,Medium
15447,115447,Humanities,Senior,2.714,4.49,Summarizing_Reading,Beginner,2,TRUE,4.08,2,Allowed_With_Citation,1,2.612,52.7,Medium
15448,115448,Humanities,Junior,3.545,1.9,Direct_Answer_Generation,Intermediate,5,FALSE,7.98,3,Strict_Ban,6,3.352,69.29,Medium
15449,115449,Humanities,Senior,3.76,10.36,Direct_Answer_Generation,Beginner,3,TRUE,9.01,1,Allowed_With_Citation,5,4,71.66,Medium
15450,115450,Humanities,Junior,3.85,7.88,Copywriting/Drafting,Intermediate,2,FALSE,15.23,2,Actively_Encouraged,4,4,85.23,High
15451,115451,Business,Sophomore,3.162,23.31,Direct_Answer_Generation,Intermediate,2,TRUE,6.43,4,Allowed_With_Citation,4,2.998,53.7,High
15452,115452,STEM,Sophomore,2.959,10.58,Summarizing_Reading,Advanced,5,TRUE,9.68,3,Actively_Encouraged,4,3.34,59.14,High
15453,115453,Medical,Junior,3.683,0.11,Debugging/Troubleshooting,Beginner,3,FALSE,15.13,1,Allowed_With_Citation,8,4,54.57,Low
15454,115454,Business,Junior,3.063,0.61,Ideation,Intermediate,3,FALSE,10.29,1,Allowed_With_Citation,2,3.339,75.54,Low
15455,115455,STEM,Junior,2.798,3.04,Ideation,Beginner,3,FALSE,14.18,1,Allowed_With_Citation,1,3.147,61.66,Low
15456,115456,Humanities,Sophomore,2.931,11.11,Debugging/Troubleshooting,Intermediate,3,TRUE,9.14,6,Actively_Encouraged,7,2.909,80.46,Medium
15457,115457,Arts,Junior,3.87,2.91,Copywriting/Drafting,Intermediate,2,TRUE,7.32,5,Allowed_With_Citation,4,3.978,79.98,Medium
15458,115458,STEM,Senior,3.26,10.4,Debugging/Troubleshooting,Intermediate,3,FALSE,5.03,5,Allowed_With_Citation,7,3.476,69.63,Low
15459,115459,Business,Senior,2.945,17.13,Summarizing_Reading,Beginner,1,TRUE,12.23,6,Allowed_With_Citation,3,3.196,78.27,High
15460,115460,Business,Junior,3.104,10.14,Ideation,Beginner,2,FALSE,12.61,3,Actively_Encouraged,4,3.271,72.29,Medium
15461,115461,STEM,Senior,3.423,7.25,Debugging/Troubleshooting,Beginner,1,FALSE,14.54,6,Actively_Encouraged,7,3.759,82.21,Medium
15462,115462,Arts,Freshman,3.763,5.02,Copywriting/Drafting,Intermediate,5,TRUE,13.32,1,Allowed_With_Citation,1,4,89.37,Low
15463,115463,Humanities,Freshman,3.26,8.18,Direct_Answer_Generation,Advanced,3,FALSE,16.28,4,Actively_Encouraged,4,3.529,65.23,Medium
15464,115464,STEM,Freshman,2.344,8.29,Debugging/Troubleshooting,Advanced,4,FALSE,12.02,2,Strict_Ban,8,2.762,93.47,High
15465,115465,Arts,Senior,3.746,4.09,Debugging/Troubleshooting,Beginner,2,FALSE,26.09,2,Strict_Ban,4,4,67.96,Medium
15466,115466,Business,Junior,3.508,4.91,Copywriting/Drafting,Beginner,3,FALSE,14.54,2,Allowed_With_Citation,2,3.857,70.35,Medium
15467,115467,Medical,Junior,3.776,13.88,Summarizing_Reading,Advanced,3,TRUE,19.21,5,Allowed_With_Citation,4,4,56.7,Low
15468,115468,Business,Senior,2.859,1.34,Ideation,Beginner,3,FALSE,9.05,4,Strict_Ban,1,3.033,64.71,Low
15469,115469,Business,Freshman,3.011,13.69,Summarizing_Reading,Beginner,1,TRUE,8.07,3,Actively_Encouraged,6,3.29,73.52,High
15470,115470,Arts,Freshman,3.003,9.06,Direct_Answer_Generation,Intermediate,5,TRUE,10.56,4,Strict_Ban,3,3.026,68.64,Medium
15471,115471,STEM,Sophomore,3.196,6.71,Summarizing_Reading,Advanced,3,FALSE,13.82,1,Allowed_With_Citation,4,3.167,65.93,Low
15472,115472,Arts,Sophomore,2.804,2.48,Copywriting/Drafting,Intermediate,3,TRUE,7.96,1,Actively_Encouraged,1,2.804,69.41,Low
15473,115473,Business,Sophomore,3.448,27.84,Direct_Answer_Generation,Advanced,5,FALSE,12.65,5,Allowed_With_Citation,5,3.232,59.38,High
15474,115474,STEM,Graduate,3.047,21.94,Debugging/Troubleshooting,Advanced,5,TRUE,12.35,6,Allowed_With_Citation,4,3.618,82.66,High
15475,115475,Business,Junior,3.703,0.27,Ideation,Intermediate,3,TRUE,3.12,4,Allowed_With_Citation,2,3.895,61.85,Low
15476,115476,STEM,Junior,2.64,35.39,Summarizing_Reading,Intermediate,2,TRUE,11.89,9,Allowed_With_Citation,5,2.858,54.18,High
15477,115477,Business,Senior,2.696,3.38,Copywriting/Drafting,Beginner,2,FALSE,7.37,4,Actively_Encouraged,5,3.081,82.98,High
15478,115478,Business,Sophomore,3.597,0.6,Debugging/Troubleshooting,Intermediate,1,FALSE,6.19,2,Actively_Encouraged,4,3.56,71.8,Low
15479,115479,Medical,Graduate,2.065,4.59,Summarizing_Reading,Beginner,3,FALSE,14.32,1,Actively_Encouraged,3,2.279,55.95,Medium
15480,115480,STEM,Graduate,3.853,2.34,Debugging/Troubleshooting,Advanced,5,TRUE,5.97,2,Actively_Encouraged,4,4,66.82,Medium
15481,115481,Business,Senior,3.618,3.28,Summarizing_Reading,Intermediate,5,TRUE,8.88,3,Allowed_With_Citation,3,3.671,69.13,High
15482,115482,STEM,Freshman,2.785,40,Debugging/Troubleshooting,Beginner,2,TRUE,7.21,9,Allowed_With_Citation,2,3.027,53.98,High
15483,115483,Business,Graduate,3.572,3.77,Ideation,Beginner,3,FALSE,15.65,4,Strict_Ban,4,4,78.2,High
15484,115484,Business,Freshman,2.078,1.6,Debugging/Troubleshooting,Advanced,3,TRUE,12.59,2,Allowed_With_Citation,4,2.319,95.53,Medium
15485,115485,Business,Junior,2.836,3.43,Ideation,Advanced,3,FALSE,19.31,3,Strict_Ban,2,2.911,78.18,Medium
15486,115486,Arts,Junior,2.853,5.17,Copywriting/Drafting,Intermediate,2,TRUE,12.68,4,Allowed_With_Citation,5,3.183,71.64,Low
15487,115487,Arts,Freshman,2.107,9.43,Copywriting/Drafting,Advanced,3,FALSE,17.49,3,Allowed_With_Citation,4,2.32,94.6,Low
15488,115488,STEM,Graduate,3.181,25.1,Summarizing_Reading,Intermediate,3,TRUE,7.91,8,Allowed_With_Citation,2,3.376,76.7,High
15489,115489,Humanities,Graduate,2.707,5.14,Copywriting/Drafting,Beginner,1,FALSE,1,1,Allowed_With_Citation,1,2.805,95.1,High
15490,115490,Business,Graduate,3.114,27.27,Copywriting/Drafting,Beginner,1,TRUE,14.83,5,Allowed_With_Citation,8,3.399,77.06,High
15491,115491,Humanities,Freshman,3.276,10.5,Direct_Answer_Generation,Beginner,2,TRUE,17.5,3,Strict_Ban,3,3.347,63.78,Low
15492,115492,STEM,Sophomore,3.342,6.56,Ideation,Intermediate,2,FALSE,5.28,3,Actively_Encouraged,4,3.435,83.29,Medium
15493,115493,Business,Graduate,3.723,3.76,Ideation,Beginner,3,TRUE,14.12,3,Allowed_With_Citation,5,3.999,77.1,Low
15494,115494,Humanities,Freshman,2.837,10.84,Ideation,Intermediate,3,TRUE,13.72,5,Strict_Ban,6,2.783,65.65,High
15495,115495,Humanities,Junior,3.373,9.94,Copywriting/Drafting,Beginner,2,TRUE,2.91,3,Actively_Encouraged,5,3.542,69.64,Medium
15496,115496,Arts,Junior,3.026,16.79,Debugging/Troubleshooting,Intermediate,4,TRUE,19.63,4,Strict_Ban,4,3.314,75.46,High
15497,115497,Humanities,Freshman,1.985,2.27,Copywriting/Drafting,Intermediate,2,TRUE,5.58,2,Allowed_With_Citation,6,1.799,97.25,Medium
15498,115498,STEM,Graduate,2.982,4.41,Debugging/Troubleshooting,Advanced,4,FALSE,20.1,2,Allowed_With_Citation,4,3.581,67.66,Medium
15499,115499,STEM,Freshman,3.81,19.73,Debugging/Troubleshooting,Intermediate,2,FALSE,7.09,8,Allowed_With_Citation,8,4,49.19,Medium
15500,115500,Arts,Junior,3.076,11.43,Copywriting/Drafting,Advanced,5,FALSE,9.48,1,Strict_Ban,6,3.278,69.51,High
15501,115501,Medical,Sophomore,2.181,14.23,Copywriting/Drafting,Advanced,3,TRUE,22.19,6,Allowed_With_Citation,3,2.715,78.48,Medium
15502,115502,Business,Sophomore,2.993,1.72,Debugging/Troubleshooting,Beginner,3,FALSE,3.07,1,Allowed_With_Citation,1,3.135,64.63,High
15503,115503,Humanities,Freshman,3.845,3.43,Copywriting/Drafting,Beginner,2,TRUE,5.71,1,Allowed_With_Citation,6,4,55.89,Low
15504,115504,Medical,Junior,3.055,0.28,Ideation,Advanced,3,FALSE,15.82,2,Actively_Encouraged,3,3.451,71.96,Medium
15505,115505,Business,Graduate,3.837,2.2,Ideation,Intermediate,2,FALSE,5.23,5,Allowed_With_Citation,4,4,60.46,Low
15506,115506,Arts,Senior,3.548,19.98,Copywriting/Drafting,Intermediate,2,TRUE,21.29,5,Actively_Encouraged,6,4,76.36,Medium
15507,115507,Arts,Senior,3.431,11.9,Copywriting/Drafting,Intermediate,3,TRUE,16.34,2,Allowed_With_Citation,1,3.869,66.2,Medium
15508,115508,Humanities,Senior,1.921,2.3,Ideation,Beginner,2,TRUE,6.14,1,Actively_Encouraged,4,1.986,55.69,Low
15509,115509,Humanities,Senior,3.338,11.95,Ideation,Advanced,3,FALSE,13.99,4,Allowed_With_Citation,4,3.609,84.44,Medium
15510,115510,STEM,Junior,3.63,18.68,Debugging/Troubleshooting,Intermediate,1,TRUE,13.27,4,Actively_Encouraged,2,4,86.23,Medium
15511,115511,STEM,Junior,3.512,4.13,Debugging/Troubleshooting,Advanced,4,TRUE,13.19,3,Allowed_With_Citation,5,3.9,70.88,Medium
15512,115512,Arts,Graduate,3.055,18.59,Copywriting/Drafting,Advanced,3,TRUE,9.51,5,Actively_Encouraged,2,3.486,82.38,Low
15513,115513,Medical,Senior,2.657,12.25,Summarizing_Reading,Intermediate,5,FALSE,7.04,5,Actively_Encouraged,2,2.715,79.34,Medium
15514,115514,Business,Freshman,3.474,4.09,Direct_Answer_Generation,Beginner,1,FALSE,10.63,4,Allowed_With_Citation,1,3.579,69.48,Low
15515,115515,Humanities,Senior,3.011,14.58,Copywriting/Drafting,Intermediate,1,FALSE,10.81,4,Strict_Ban,5,3.281,87.96,Medium
15516,115516,STEM,Freshman,3.333,14.04,Debugging/Troubleshooting,Advanced,3,TRUE,7.12,4,Actively_Encouraged,1,3.649,98.93,Medium
15517,115517,STEM,Senior,2.967,5.27,Debugging/Troubleshooting,Advanced,4,FALSE,14.44,3,Allowed_With_Citation,5,3.536,99.48,Low
15518,115518,Humanities,Senior,2.9,1.77,Copywriting/Drafting,Intermediate,3,FALSE,17.28,3,Strict_Ban,4,3.343,97.59,Medium
15519,115519,Humanities,Senior,3.79,6.2,Debugging/Troubleshooting,Advanced,4,TRUE,9.84,1,Actively_Encouraged,3,4,100,Medium
15520,115520,Business,Freshman,3.663,12.67,Ideation,Advanced,4,FALSE,10.21,3,Strict_Ban,5,3.826,81.31,Medium
15521,115521,STEM,Graduate,3.066,2.64,Summarizing_Reading,Beginner,1,FALSE,19.28,3,Actively_Encouraged,3,3.539,95.26,Low
15522,115522,Medical,Junior,3.713,9.02,Ideation,Advanced,4,FALSE,12.33,2,Allowed_With_Citation,3,3.982,57.71,Low
15523,115523,Humanities,Senior,2.979,1.53,Debugging/Troubleshooting,Advanced,4,TRUE,12.35,1,Allowed_With_Citation,1,3.302,88.73,Medium
15524,115524,Arts,Junior,2.56,2.17,Summarizing_Reading,Advanced,5,FALSE,19.93,1,Actively_Encouraged,7,2.727,72.87,Medium
15525,115525,Business,Sophomore,3.701,17.1,Ideation,Intermediate,3,TRUE,10.88,4,Allowed_With_Citation,3,4,68.95,Low
15526,115526,STEM,Sophomore,2.691,16.06,Debugging/Troubleshooting,Intermediate,1,FALSE,5.69,5,Actively_Encouraged,6,2.856,74.22,Medium
15527,115527,Arts,Freshman,2.863,6.02,Debugging/Troubleshooting,Advanced,3,FALSE,10.25,2,Actively_Encouraged,3,2.779,87.56,Medium
15528,115528,Business,Junior,2.822,1.03,Direct_Answer_Generation,Advanced,3,FALSE,2.12,6,Actively_Encouraged,3,2.709,96.25,Low
15529,115529,Business,Freshman,3.465,8.56,Ideation,Beginner,3,FALSE,8.2,3,Allowed_With_Citation,3,3.797,75.13,High
15530,115530,Business,Junior,2.407,4.99,Summarizing_Reading,Intermediate,4,FALSE,10.21,3,Allowed_With_Citation,3,2.55,81.06,Low
15531,115531,STEM,Junior,3.689,0.28,Debugging/Troubleshooting,Intermediate,4,TRUE,2.36,4,Strict_Ban,6,3.867,68.52,Low
15532,115532,Business,Junior,3.468,6.21,Summarizing_Reading,Intermediate,1,TRUE,15.06,2,Allowed_With_Citation,6,3.803,89.21,Medium
15533,115533,Medical,Freshman,3.241,14.79,Summarizing_Reading,Advanced,3,FALSE,17.81,5,Actively_Encouraged,4,3.827,73.45,High
15534,115534,STEM,Junior,3.209,2.17,Debugging/Troubleshooting,Advanced,3,FALSE,9.58,4,Strict_Ban,3,3.539,82.26,High
15535,115535,STEM,Graduate,2.988,22.84,Debugging/Troubleshooting,Intermediate,4,TRUE,12.93,7,Actively_Encouraged,5,3.407,89.56,High
15536,115536,Medical,Junior,3.445,2.33,Debugging/Troubleshooting,Advanced,4,TRUE,7.88,4,Allowed_With_Citation,5,4,76.36,High
15537,115537,STEM,Sophomore,3.399,25.91,Direct_Answer_Generation,Intermediate,3,TRUE,10.47,7,Allowed_With_Citation,3,3.423,72.94,High
15538,115538,Business,Junior,3.265,7.47,Ideation,Intermediate,2,FALSE,3.19,4,Actively_Encouraged,7,3.408,96.19,Medium
15539,115539,Business,Junior,1.955,0.79,Ideation,Beginner,2,TRUE,7.82,2,Actively_Encouraged,3,2.088,81.41,Medium
15540,115540,Business,Freshman,3.941,13.94,Debugging/Troubleshooting,Beginner,3,FALSE,20.65,3,Strict_Ban,6,4,83.95,Medium
15541,115541,Humanities,Sophomore,3.117,8.75,Copywriting/Drafting,Beginner,2,TRUE,16.66,2,Strict_Ban,6,3.423,77.02,Low
15542,115542,STEM,Junior,3.14,14.27,Direct_Answer_Generation,Intermediate,3,TRUE,2.63,5,Strict_Ban,9,3.309,51.66,High
15543,115543,STEM,Sophomore,3.492,2.56,Direct_Answer_Generation,Advanced,3,FALSE,5.94,1,Actively_Encouraged,5,3.391,65.34,Medium
15544,115544,Business,Sophomore,3.415,1.42,Ideation,Intermediate,1,FALSE,11.57,1,Actively_Encouraged,5,3.959,83.86,Low
15545,115545,Business,Junior,3.507,7.91,Summarizing_Reading,Intermediate,2,FALSE,9.17,4,Allowed_With_Citation,6,3.837,94.19,High
15546,115546,Business,Sophomore,3.944,12.87,Ideation,Intermediate,4,TRUE,9.68,3,Actively_Encouraged,1,4,81.08,Low
15547,115547,Business,Sophomore,3.074,1.97,Ideation,Advanced,3,FALSE,9.11,4,Allowed_With_Citation,5,3.137,92.4,Medium
15548,115548,STEM,Senior,3.718,27.31,Summarizing_Reading,Intermediate,3,TRUE,13.02,5,Strict_Ban,6,4,66.91,Medium
15549,115549,STEM,Junior,3.758,12.83,Direct_Answer_Generation,Advanced,3,TRUE,12.45,4,Actively_Encouraged,5,4,79.27,Low
15550,115550,Arts,Graduate,3.259,6.97,Direct_Answer_Generation,Beginner,2,FALSE,18.18,1,Actively_Encouraged,3,3.736,79.37,Low
15551,115551,Humanities,Graduate,3.538,13.19,Copywriting/Drafting,Advanced,4,FALSE,3.4,5,Strict_Ban,7,4,69.2,High
15552,115552,Humanities,Graduate,3.314,2.28,Copywriting/Drafting,Intermediate,4,TRUE,7.71,5,Allowed_With_Citation,7,3.376,70.66,High
15553,115553,STEM,Sophomore,3.06,8.86,Debugging/Troubleshooting,Beginner,2,TRUE,10.7,5,Allowed_With_Citation,4,3.467,71.38,High
15554,115554,STEM,Junior,3.09,16.52,Summarizing_Reading,Advanced,5,FALSE,17.33,4,Actively_Encouraged,6,3.653,85.15,Medium
15555,115555,Humanities,Junior,3.187,5.83,Copywriting/Drafting,Intermediate,3,TRUE,17.76,2,Strict_Ban,3,3.46,76.13,Medium
15556,115556,Arts,Graduate,2.796,8.67,Summarizing_Reading,Beginner,1,FALSE,9.89,1,Allowed_With_Citation,2,3.244,72.75,Medium
15557,115557,Medical,Junior,3.72,5.95,Summarizing_Reading,Advanced,3,FALSE,11.56,2,Allowed_With_Citation,2,3.983,100,Low
15558,115558,Medical,Sophomore,2.76,1.34,Direct_Answer_Generation,Advanced,5,FALSE,9.38,3,Allowed_With_Citation,3,2.952,67.01,Low
15559,115559,Medical,Junior,2.709,10.51,Summarizing_Reading,Beginner,2,TRUE,4.64,3,Allowed_With_Citation,1,3.135,52.22,Medium
15560,115560,Medical,Freshman,2.434,0.39,Summarizing_Reading,Beginner,1,FALSE,7.59,5,Strict_Ban,3,2.495,65.65,Low
15561,115561,Business,Senior,3.069,2.7,Debugging/Troubleshooting,Beginner,2,FALSE,8.81,3,Allowed_With_Citation,6,3.476,73.66,Low
15562,115562,STEM,Junior,3.366,1.44,Debugging/Troubleshooting,Intermediate,2,TRUE,7.92,2,Strict_Ban,1,3.207,54.31,Low
15563,115563,Arts,Senior,3.151,2.55,Ideation,Intermediate,3,FALSE,15.92,2,Actively_Encouraged,5,3.416,90.73,Medium
15564,115564,STEM,Freshman,2.844,33.9,Ideation,Advanced,5,FALSE,9.1,7,Strict_Ban,9,2.785,69.36,High
15565,115565,STEM,Junior,3.424,3.94,Debugging/Troubleshooting,Advanced,4,TRUE,12.54,1,Allowed_With_Citation,3,4,90.21,Low
15566,115566,STEM,Junior,3.11,12.51,Ideation,Intermediate,5,TRUE,24.09,2,Strict_Ban,7,3.631,72.56,High
15567,115567,Business,Junior,2.321,14.24,Summarizing_Reading,Advanced,3,TRUE,11.28,5,Allowed_With_Citation,4,2.601,82.85,High
15568,115568,Humanities,Senior,3.335,12.01,Copywriting/Drafting,Advanced,5,TRUE,15.89,3,Allowed_With_Citation,4,3.68,93.46,Medium
15569,115569,STEM,Senior,3.27,9.95,Debugging/Troubleshooting,Beginner,2,FALSE,2.3,4,Allowed_With_Citation,1,3.518,68.06,Medium
15570,115570,Humanities,Junior,2.302,1.66,Copywriting/Drafting,Beginner,2,FALSE,6.45,2,Actively_Encouraged,3,2.55,63.2,Medium
15571,115571,Medical,Graduate,3.819,13.95,Ideation,Advanced,3,TRUE,7.81,3,Actively_Encouraged,2,3.798,86.63,Medium
15572,115572,Business,Sophomore,2.866,8.72,Ideation,Beginner,2,TRUE,9.22,5,Actively_Encouraged,2,3.021,90.22,Low
15573,115573,Medical,Junior,3.592,4.91,Direct_Answer_Generation,Intermediate,2,TRUE,21.25,3,Actively_Encouraged,7,4,75.57,Low
15574,115574,STEM,Senior,3.877,6.57,Debugging/Troubleshooting,Beginner,2,FALSE,9.16,1,Allowed_With_Citation,6,4,95.47,High
15575,115575,STEM,Junior,3.644,3.55,Direct_Answer_Generation,Intermediate,4,FALSE,12.58,1,Strict_Ban,7,3.975,92,Medium
15576,115576,Business,Sophomore,3.159,0,Ideation,Beginner,1,TRUE,6.86,4,Allowed_With_Citation,4,3.218,99.59,Low
15577,115577,Humanities,Freshman,3.546,12.06,Debugging/Troubleshooting,Intermediate,5,FALSE,17.17,3,Actively_Encouraged,4,3.649,68.94,High
15578,115578,Business,Junior,2.557,13.74,Debugging/Troubleshooting,Beginner,3,TRUE,5.45,3,Allowed_With_Citation,6,2.764,78.43,High
15579,115579,Arts,Freshman,2.18,15.47,Copywriting/Drafting,Intermediate,3,FALSE,10.75,4,Strict_Ban,8,2.274,81.84,Medium
15580,115580,Arts,Freshman,3.835,11.25,Ideation,Intermediate,2,FALSE,12.32,4,Strict_Ban,7,3.93,84.2,High
15581,115581,Medical,Freshman,3.769,4.53,Summarizing_Reading,Intermediate,2,FALSE,15.49,5,Allowed_With_Citation,2,4,77.69,Low
15582,115582,Humanities,Senior,3.099,3.01,Copywriting/Drafting,Intermediate,3,TRUE,3.18,2,Allowed_With_Citation,2,2.943,97.48,Medium
15583,115583,STEM,Freshman,2.633,9.21,Summarizing_Reading,Intermediate,2,FALSE,17.39,4,Allowed_With_Citation,7,2.879,72.73,Medium
15584,115584,Business,Graduate,3.014,11.54,Copywriting/Drafting,Advanced,5,TRUE,6.24,5,Allowed_With_Citation,5,3.207,76.68,High
15585,115585,STEM,Senior,3.025,4.61,Debugging/Troubleshooting,Beginner,1,TRUE,9.15,3,Actively_Encouraged,4,3.187,87.57,Low
15586,115586,STEM,Sophomore,3.004,1.87,Summarizing_Reading,Intermediate,2,FALSE,7.46,1,Allowed_With_Citation,4,3.355,53.25,Medium
15587,115587,STEM,Junior,3.789,10.75,Copywriting/Drafting,Beginner,1,TRUE,9.03,5,Allowed_With_Citation,4,3.988,78.9,Medium
15588,115588,Humanities,Freshman,3.899,20.62,Copywriting/Drafting,Beginner,1,TRUE,17.26,4,Strict_Ban,2,4,39,High
15589,115589,STEM,Senior,2.801,30.35,Debugging/Troubleshooting,Beginner,2,TRUE,11.08,9,Actively_Encouraged,7,3.348,68.9,Medium
15590,115590,STEM,Sophomore,3.09,1.54,Ideation,Advanced,3,TRUE,11.74,3,Strict_Ban,4,3.07,96.6,Medium
15591,115591,Business,Freshman,3.58,8.48,Ideation,Intermediate,2,FALSE,11.98,4,Allowed_With_Citation,4,3.887,81.15,Low
15592,115592,Business,Senior,3.105,6.05,Direct_Answer_Generation,Beginner,2,TRUE,10.57,3,Actively_Encouraged,5,3.542,86.24,Medium
15593,115593,Business,Sophomore,3.356,3.01,Copywriting/Drafting,Intermediate,3,FALSE,18.53,2,Allowed_With_Citation,4,3.543,68.16,Low
15594,115594,Business,Junior,2.654,39.11,Debugging/Troubleshooting,Beginner,3,TRUE,6.17,10,Actively_Encouraged,4,2.99,72.75,High
15595,115595,STEM,Senior,3.162,8.3,Ideation,Advanced,4,FALSE,10.11,5,Actively_Encouraged,6,3.346,61.01,High
15596,115596,STEM,Senior,3.08,0.2,Ideation,Advanced,4,FALSE,13.71,3,Allowed_With_Citation,7,3.485,100,Low
15597,115597,STEM,Sophomore,3.311,3.31,Summarizing_Reading,Advanced,4,TRUE,12.44,1,Actively_Encouraged,1,3.672,80.4,Low
15598,115598,Arts,Graduate,3.084,18.48,Summarizing_Reading,Advanced,5,TRUE,10.5,6,Actively_Encouraged,3,3.462,74.84,Medium
15599,115599,Business,Sophomore,2.882,2.39,Copywriting/Drafting,Intermediate,2,TRUE,9.24,2,Allowed_With_Citation,2,2.937,59.24,Low
15600,115600,STEM,Junior,2.894,36.03,Debugging/Troubleshooting,Advanced,5,TRUE,9.46,6,Allowed_With_Citation,5,3.266,74.92,High
15601,115601,Humanities,Junior,2.463,0.13,Summarizing_Reading,Intermediate,4,FALSE,14.78,1,Actively_Encouraged,4,2.676,55.24,Low
15602,115602,Medical,Freshman,2.666,2.38,Summarizing_Reading,Beginner,2,FALSE,20.87,3,Allowed_With_Citation,4,2.983,73.65,Low
15603,115603,Business,Junior,3.106,4.77,Ideation,Beginner,2,FALSE,3.42,4,Allowed_With_Citation,6,3.239,54.63,Low
15604,115604,Arts,Junior,3.458,20.89,Summarizing_Reading,Advanced,4,FALSE,27.02,8,Allowed_With_Citation,5,3.759,90.23,Medium
15605,115605,STEM,Graduate,2.295,21.77,Debugging/Troubleshooting,Advanced,4,FALSE,7.63,3,Allowed_With_Citation,2,2.769,72.42,High
15606,115606,STEM,Sophomore,2.326,5.9,Summarizing_Reading,Intermediate,1,TRUE,17.98,5,Strict_Ban,3,2.402,75.39,High
15607,115607,Arts,Sophomore,3.459,9.39,Copywriting/Drafting,Beginner,1,FALSE,9.83,2,Strict_Ban,1,4,61.12,Low
15608,115608,Business,Junior,2.753,4.04,Summarizing_Reading,Intermediate,5,FALSE,13.55,3,Allowed_With_Citation,2,2.959,69.08,Low
15609,115609,Business,Senior,3.047,10.75,Ideation,Advanced,4,FALSE,9.07,4,Actively_Encouraged,3,3.393,78.85,Medium
15610,115610,Business,Junior,3.867,2.72,Copywriting/Drafting,Advanced,4,FALSE,15.38,3,Allowed_With_Citation,4,4,83.54,Low
15611,115611,Business,Freshman,2.86,5.15,Direct_Answer_Generation,Intermediate,2,TRUE,22.69,2,Actively_Encouraged,5,3.413,76.42,Low
15612,115612,Business,Sophomore,2.772,2.51,Ideation,Advanced,5,TRUE,6.62,5,Actively_Encouraged,4,2.667,95.89,Low
15613,115613,STEM,Freshman,3.163,3.47,Summarizing_Reading,Beginner,3,FALSE,10.24,3,Actively_Encouraged,2,3.458,80.09,Low
15614,115614,Humanities,Senior,2.981,24.4,Ideation,Advanced,4,TRUE,13.99,4,Actively_Encouraged,6,3.45,87.99,High
15615,115615,Medical,Graduate,2.461,21.37,Copywriting/Drafting,Intermediate,3,TRUE,8.71,6,Allowed_With_Citation,7,2.967,89.07,Medium
15616,115616,Humanities,Freshman,3.341,0.44,Copywriting/Drafting,Advanced,4,FALSE,10.34,3,Actively_Encouraged,4,3.577,66.16,Low
15617,115617,Business,Junior,1.881,2.85,Copywriting/Drafting,Advanced,3,FALSE,17.2,1,Allowed_With_Citation,2,2.293,65.96,Medium
15618,115618,Business,Junior,3.35,2.02,Ideation,Intermediate,4,FALSE,4.89,1,Allowed_With_Citation,3,3.406,64.09,Low
15619,115619,Medical,Junior,2.415,0.45,Debugging/Troubleshooting,Intermediate,3,FALSE,6.96,2,Allowed_With_Citation,5,2.72,84.17,Low
15620,115620,Humanities,Junior,2.799,2.18,Direct_Answer_Generation,Advanced,3,FALSE,9.44,1,Actively_Encouraged,3,3.118,87.9,Medium
15621,115621,Humanities,Senior,3.073,1.79,Copywriting/Drafting,Intermediate,1,FALSE,6.91,4,Allowed_With_Citation,3,3.168,64.53,Medium
15622,115622,Arts,Junior,3.011,20.08,Copywriting/Drafting,Beginner,3,FALSE,6.65,4,Actively_Encouraged,4,3.298,77.21,High
